"","m/z","RT","compound_name","lipid_species","lipid_class","sample","intensity","treatment","polarity"
"233",424.3270548,275.742,"MAG 18:0 +3O","MAG","IP_MAG","Orbi_1229",53755275.0957029,"Control","positive"
"234",400.3059123,324.0875,"WaxEster 22:3 +3O","WaxEster","IP_DAG","Orbi_1229",47439981.1738769,"Control","positive"
"235",609.1987374,329.5675,"Chl_c2","Chl_c2","pigment","Orbi_1229",163354921.912664,"Control","positive"
"236",229.1435667,202.3115,"PUA 12:2 +3O","PUA","PUA","Orbi_1229",65647495.0520373,"Control","positive"
"237",217.1799398,187.0425,"PUA 12:0 +2O","PUA","PUA","Orbi_1229",1151028.51046401,"Control","positive"
"238",155.1067105,235.187,"PUA 9:2 +1O","PUA","PUA","Orbi_1229",57831101.9977334,"Control","positive"
"239",286.2013236,303.5215,"MAG 12:3","MAG","IP_MAG","Orbi_1229",60189765.691127,"Control","positive"
"240",354.2639978,197.938,"WaxEster 20:4 +2O","WaxEster","IP_DAG","Orbi_1229",37904766.3114805,"Control","positive"
"241",452.3008313,283.972,"MAG 22:6 +2O","MAG","IP_MAG","Orbi_1229",111670047.923278,"Control","positive"
"242",752.5159995,290.2705,"MGDG 29:1 +3O","MGDG","IP_DAG","Orbi_1229",6750675.41530596,"Control","positive"
"243",538.5560855,1013.375,"WaxEster 35:1","WaxEster","IP_DAG","Orbi_1229",45240789.4510561,"Control","positive"
"244",566.5511025,1004.43,"WaxEster 36:2 +1O","WaxEster","IP_DAG","Orbi_1229",173117857.765058,"Control","positive"
"245",622.5771403,1017.68,"WaxEster 39:3 +2O","WaxEster","IP_DAG","Orbi_1229",3973122.43404665,"Control","positive"
"246",592.5667539,1012.87,"WaxEster 38:3 +1O","WaxEster","IP_DAG","Orbi_1229",83796400.7163156,"Control","positive"
"247",787.5850774,1023.57,"CoprostanolEsters 22:5 +4O","CoprostanolEsters","IP_MAG","Orbi_1229",19134899.0777758,"Control","positive"
"248",798.6400189,1025.185,"PQ9OH2","PQ9OH2","plastoquinone_9OH2","Orbi_1229",186753786.111125,"Control","positive"
"249",808.6453883,1025.51,"TAG 48:8","TAG","TAG","Orbi_1229",926149114.045638,"Control","positive"
"250",858.6608701,1013.52,"TAG 52:11","TAG","TAG","Orbi_1229",262324994.565067,"Control","positive"
"251",884.6766531,1019.17,"TAG 54:12","TAG","TAG","Orbi_1229",241874047.476785,"Control","positive"
"252",908.6766097,1007.275,"TAG 56:14","TAG","TAG","Orbi_1229",665164428.777381,"Control","positive"
"253",910.6826336,1007.31,"MGDG 39:0 +4O","MGDG","IP_DAG","Orbi_1229",132893347.621265,"Control","positive"
"254",936.7079781,1026.63,"TAG 58:14","TAG","TAG","Orbi_1229",523798865.811533,"Control","positive"
"255",899.5834799,1029.215,"PDPT 41:5 +2O","PDPT","IP_DAG","Orbi_1229",621395.320069814,"Control","positive"
"256",956.8493925,1007.59,"TAG 54:0 +3O","TAG","TAG","Orbi_1229",5837368.35252241,"Control","positive"
"257",960.7076609,1022.65,"TAG 60:16","TAG","TAG","Orbi_1229",41124602.5160321,"Control","positive"
"258",1022.742631,1017.845,"TAG 62:15 +2O","TAG","TAG","Orbi_1229",20559209.0520829,"Control","positive"
"259",912.6453037,1016.35,"SQDG 38:0 +1O","SQDG","IP_DAG","Orbi_1229",5821369.02030896,"Control","positive"
"260",602.5718814,1019.155,"WaxEster 36:0 +3O","WaxEster","IP_DAG","Orbi_1229",18271088.4094562,"Control","positive"
"261",610.1844399,1010.26,"PDMS8","PDMS8","PDMS","Orbi_1229",301910350.60241,"Control","positive"
"262",634.5773624,1010.4,"WaxEster 40:4 +2O","WaxEster","IP_DAG","Orbi_1229",7386722.43564295,"Control","positive"
"263",650.6084859,1025.305,"WaxEster 41:3 +2O","WaxEster","IP_DAG","Orbi_1229",5040849.21876533,"Control","positive"
"264",717.6507568,1022.3,"CoprostanolEsters 21:1","CoprostanolEsters","IP_MAG","Orbi_1229",1777613.20041917,"Control","positive"
"265",719.6299008,1013.235,"CoprostanolEsters 20:1 +1O","CoprostanolEsters","IP_MAG","Orbi_1229",31928676.3649024,"Control","positive"
"266",794.6299898,1019.01,"TAG 47:8","TAG","TAG","Orbi_1229",71961118.819496,"Control","positive"
"267",806.6297863,1004.53,"TAG 48:9","TAG","TAG","Orbi_1229",309165112.404349,"Control","positive"
"268",820.6451645,1022.65,"TAG 49:9","TAG","TAG","Orbi_1229",79282380.2411056,"Control","positive"
"269",851.5239254,1010.4,"PDPT 39:7 +1O","PDPT","IP_DAG","Orbi_1229",859664.225784574,"Control","positive"
"270",852.6399089,1022.65,"MGDG 36:0 +3O","MGDG","IP_DAG","Orbi_1229",3556385.97435978,"Control","positive"
"271",870.660818,1007.27,"TAG 53:12","TAG","TAG","Orbi_1229",14153783.8566499,"Control","positive"
"272",904.7032095,1011.79,"TAG 54:10 +1O","TAG","TAG","Orbi_1229",34448979.290286,"Control","positive"
"273",910.6922984,1025.385,"TAG 56:13","TAG","TAG","Orbi_1229",416652251.865677,"Control","positive"
"274",915.6379804,1007.275,"S_DGCC 44:7 +1O","S_DGCC","IP_DAG","Orbi_1229",19448348.4976881,"Control","positive"
"275",916.6793071,1025.26,"PC 46:7","PC","IP_DAG","Orbi_1229",16260239.3698611,"Control","positive"
"276",924.6986589,1019.465,"MGDG 40:0 +4O","MGDG","IP_DAG","Orbi_1229",8459059.85389266,"Control","positive"
"277",930.7189443,1016.49,"TAG 56:11 +1O","TAG","TAG","Orbi_1229",23112013.5862853,"Control","positive"
"278",932.6252527,1025.26,"TAG 53:13 +4O","TAG","TAG","Orbi_1229",8184725.74516352,"Control","positive"
"279",949.7028149,1007.31,"S_DGCC 42:0 +4O","S_DGCC","IP_DAG","Orbi_1229",46871566.7471106,"Control","positive"
"280",952.6936949,1022.475,"DGDG 35:0","DGDG","IP_DAG","Orbi_1229",17186559.5192928,"Control","positive"
"281",959.7369768,1019.325,"S_DGCC 48:5","S_DGCC","IP_DAG","Orbi_1229",5414559.10217214,"Control","positive"
"282",965.6487892,1004.43,"PDPT 43:2 +4O","PDPT","IP_DAG","Orbi_1229",3934165.74475692,"Control","positive"
"283",966.6913175,1004.43,"SQDG 42:1 +1O","SQDG","IP_DAG","Orbi_1229",31051578.1155386,"Control","positive"
"284",976.6929914,1007.52,"DGDG 37:2","DGDG","IP_DAG","Orbi_1229",12350479.9038013,"Control","positive"
"285",977.733965,1027.75,"S_DGCC 44:0 +4O","S_DGCC","IP_DAG","Orbi_1229",26357585.1951516,"Control","positive"
"286",978.7091066,1028.125,"DGDG 37:1","DGDG","IP_DAG","Orbi_1229",35053188.0659405,"Control","positive"
"287",986.722634,1028.36,"TAG 62:17","TAG","TAG","Orbi_1229",12295405.5639113,"Control","positive"
"288",990.7088401,1020.78,"DGDG 38:2","DGDG","IP_DAG","Orbi_1229",8845512.05826416,"Control","positive"
"289",991.7404575,1022.51,"PDPT 47:1 +2O","PDPT","IP_DAG","Orbi_1229",1143461.96096201,"Control","positive"
"290",992.7071828,1007.265,"SQDG 44:2 +1O","SQDG","IP_DAG","Orbi_1229",26217640.1868453,"Control","positive"
"291",1018.723507,1008.81,"SQDG 46:3 +1O","SQDG","IP_DAG","Orbi_1229",7814324.61165103,"Control","positive"
"292",1038.759082,1010.505,"PG 49:2 +4O","PG","IP_DAG","Orbi_1229",0,"Control","positive"
"293",1048.758326,1022.58,"TAG 64:16 +2O","TAG","TAG","Orbi_1229",9490489.9347388,"Control","positive"
"294",1068.738446,1004.57,"DGDG 40:1 +3O","DGDG","IP_DAG","Orbi_1229",12648774.4802949,"Control","positive"
"295",1074.773337,1025.58,"TAG 66:17 +2O","TAG","TAG","Orbi_1229",4299763.69754872,"Control","positive"
"296",1094.753673,1010.445,"DGDG 42:2 +3O","DGDG","IP_DAG","Orbi_1229",95512006.697528,"Control","positive"
"297",1120.769815,1010.4,"DGDG 44:3 +3O","DGDG","IP_DAG","Orbi_1229",7266024.6258396,"Control","positive"
"298",1148.800795,1025.04,"DGDG 46:3 +3O","DGDG","IP_DAG","Orbi_1229",18580567.5919866,"Control","positive"
"299",1156.806751,1019.485,"DGDG 48:5 +2O","DGDG","IP_DAG","Orbi_1229",2105158.68019921,"Control","positive"
"300",446.3994175,664.269,"WaxEster 29:5","WaxEster","IP_DAG","Orbi_1229",44757595.170473,"Control","positive"
"301",756.4931074,681.3525,"SQDG 28:0","SQDG","IP_DAG","Orbi_1229",447674448.028337,"Control","positive"
"302",808.5244816,711.7455,"SQDG 32:2","SQDG","IP_DAG","Orbi_1229",21533018.5078263,"Control","positive"
"303",832.5242891,693.042,"SQDG 34:4","SQDG","IP_DAG","Orbi_1229",29861132.6312693,"Control","positive"
"304",837.4799484,692.1365,"S_DGCC 35:7 +4O","S_DGCC","IP_DAG","Orbi_1229",1456434.42021956,"Control","positive"
"305",952.5996329,699.8635,"DGDG 36:7","DGDG","IP_DAG","Orbi_1229",55061002.3070394,"Control","positive"
"306",760.5512819,697.134,"TAG 45:11","TAG","TAG","Orbi_1229",169803.734679232,"Control","positive"
"307",924.4762726,694.007,"SQDG 38:10 +3O","SQDG","IP_DAG","Orbi_1229",10075106.238775,"Control","positive"
"308",464.3737148,687.949,"WaxEster 28:5 +2O","WaxEster","IP_DAG","Orbi_1229",9291939.290815,"Control","positive"
"309",474.430828,664.962,"WaxEster 31:5","WaxEster","IP_DAG","Orbi_1229",18860233.6210812,"Control","positive"
"310",625.4788791,697.47,"CoprostanolEsters 11:1 +3O","CoprostanolEsters","IP_MAG","Orbi_1229",15408450.1403773,"Control","positive"
"311",629.4737219,665.9965,"CoprostanolEsters 10:0 +4O","CoprostanolEsters","IP_MAG","Orbi_1229",342909.681114369,"Control","positive"
"312",386.3992982,712.8125,"WaxEster 24:0","WaxEster","IP_DAG","Orbi_1229",5181943.61172036,"Control","positive"
"313",761.4486304,680.153,"S_DGCC 29:3 +4O","S_DGCC","IP_DAG","Orbi_1229",52733198.145335,"Control","positive"
"314",787.5319849,701.5785,"PDPT 35:3","PDPT","IP_DAG","Orbi_1229",15256917.1946884,"Control","positive"
"315",792.4742284,658.2265,"DGDG 24:3","DGDG","IP_DAG","Orbi_1229",21570944.7599759,"Control","positive"
"316",794.4895919,705.859,"DGDG 24:2","DGDG","IP_DAG","Orbi_1229",4994157.62497401,"Control","positive"
"317",811.5323323,713.4375,"PDPT 37:5","PDPT","IP_DAG","Orbi_1229",8631484.09243827,"Control","positive"
"318",813.4797144,711.0135,"S_DGCC 33:5 +4O","S_DGCC","IP_DAG","Orbi_1229",1709963.10112577,"Control","positive"
"319",854.5840711,707.8595,"DGDG 28:0","DGDG","IP_DAG","Orbi_1229",3506254.04714787,"Control","positive"
"320",868.5123837,660.036,"PE 44:12 +2O","PE","IP_DAG","Orbi_1229",981726.090070569,"Control","positive"
"321",873.4747586,657.328,"PDPT 40:11 +2O","PDPT","IP_DAG","Orbi_1229",637084.959659514,"Control","positive"
"322",876.5621743,663.8775,"BLL 42:11","BLL","IP_DAG","Orbi_1229",250156.455778454,"Control","positive"
"323",902.4946172,695.175,"SQDG 36:7 +3O","SQDG","IP_DAG","Orbi_1229",31668971.2660107,"Control","positive"
"324",950.5838495,649.756,"DGDG 36:8","DGDG","IP_DAG","Orbi_1229",11154517.5701497,"Control","positive"
"325",562.5044496,844.648,"WaxEster 32:0 +4O","WaxEster","IP_DAG","Orbi_1229",7789591.72987764,"Control","positive"
"326",838.5708838,841.398,"SQDG 34:1","SQDG","IP_DAG","Orbi_1229",43855345.124934,"Control","positive"
"327",884.5391532,841.609,"SQDG 34:2 +3O","SQDG","IP_DAG","Orbi_1229",74830911.110711,"Control","positive"
"328",814.4591306,844.4,"DGDG 26:6","DGDG","IP_DAG","Orbi_1229",3145563.88201336,"Control","positive"
"329",837.5528457,844.6315,"S_DGCC 37:5 +2O","S_DGCC","IP_DAG","Orbi_1229",1842840.74976373,"Control","positive"
"330",900.6086103,844.648,"SQDG 36:0 +2O","SQDG","IP_DAG","Orbi_1229",6555056.04380917,"Control","positive"
"331",824.4610873,881.366,"SQDG 34:8","SQDG","IP_DAG","Orbi_1229",7591719.06866089,"Control","positive"
"332",1018.610116,878.7075,"DGDG 40:10 +1O","DGDG","IP_DAG","Orbi_1229",733449.282926721,"Control","positive"
"333",778.6043496,880.3885,"MGDG 33:0 +1O","MGDG","IP_DAG","Orbi_1229",3893847.22749562,"Control","positive"
"334",821.6088709,880.127,"PDPT 37:0","PDPT","IP_DAG","Orbi_1229",2219228.01084153,"Control","positive"
"335",849.6945855,1132.325,"CoprostanolEsters 26:2 +4O","CoprostanolEsters","IP_MAG","Orbi_1229",549707613.405697,"Control","positive"
"336",934.7859826,1129.425,"TAG 57:8","TAG","TAG","Orbi_1229",95471760.303592,"Control","positive"
"337",1084.906281,1129.68,"UQ13:13","UQ13:13","ubiquinone","Orbi_1229",15505218.4657172,"Control","positive"
"338",1024.832973,1132.335,"TAG 64:12","TAG","TAG","Orbi_1229",67071737.1971849,"Control","positive"
"339",694.6714409,1133.88,"WaxEster 44:2 +2O","WaxEster","IP_DAG","Orbi_1229",19335625.1339627,"Control","positive"
"340",904.7749034,1132.02,"PA 49:0","PA","IP_DAG","Orbi_1229",1326758.2681935,"Control","positive"
"341",1013.794643,1130.83,"PDPT 51:2","PDPT","IP_DAG","Orbi_1229",19944289.8063022,"Control","positive"
"342",987.7804263,1130.135,"PDPT 49:1","PDPT","IP_DAG","Orbi_1229",16944207.8363367,"Control","positive"
"343",1020.750199,1130.12,"TAG 59:11 +4O","TAG","TAG","Orbi_1229",1572785.69966247,"Control","positive"
"344",734.7019142,1131.795,"WaxEster 47:3 +2O","WaxEster","IP_DAG","Orbi_1229",1438610.34556316,"Control","positive"
"345",720.6864925,1131.535,"WaxEster 46:3 +2O","WaxEster","IP_DAG","Orbi_1229",9386051.88392861,"Control","positive"
"346",1040.814492,1129.365,"TAG 60:8 +4O","TAG","TAG","Orbi_1229",1652549.43186602,"Control","positive"
"347",1050.847252,1134.11,"TAG 66:13","TAG","TAG","Orbi_1229",25996037.2483461,"Control","positive"
"348",1096.643765,1130.86,"DGDG 42:9 +4O","DGDG","IP_DAG","Orbi_1229",4222321.1951719,"Control","positive"
"349",324.2015438,77.4769,"MAG 11:1 +3O","MAG","IP_MAG","Orbi_1229",146020077.802518,"Control","positive"
"350",322.1859721,74.1427,"MAG 11:2 +3O","MAG","IP_MAG","Orbi_1229",18620120.6344897,"Control","positive"
"351",338.1807753,74.301,"MAG 11:2 +4O","MAG","IP_MAG","Orbi_1229",45979870.8620475,"Control","positive"
"352",274.1647715,74.1427,"MAG 10:3 +1O","MAG","IP_MAG","Orbi_1229",13588586.1269093,"Control","positive"
"353",674.5129704,914.5945,"WaxEster 44:12 +2O","WaxEster","IP_DAG","Orbi_1229",7705244.2411323,"Control","positive"
"354",845.6532251,935.796,"S_DGCC 38:0 +1O","S_DGCC","IP_DAG","Orbi_1229",74943929.74561,"Control","positive"
"355",1014.666646,922.599,"PG 48:7 +4O","PG","IP_DAG","Orbi_1229",9166145.89105394,"Control","positive"
"356",820.6778665,935.721,"PA 43:0","PA","IP_DAG","Orbi_1229",0,"Control","positive"
"357",532.5088624,938.4385,"WaxEster 35:4","WaxEster","IP_DAG","Orbi_1229",6289365.44773462,"Control","positive"
"358",520.5087215,946.289,"WaxEster 34:3","WaxEster","IP_DAG","Orbi_1229",10479487.4550599,"Control","positive"
"359",502.4832737,950.225,"WaxEster 30:0 +2O","WaxEster","IP_DAG","Orbi_1229",4070556.83290701,"Control","positive"
"360",550.5197321,938.7995,"WaxEster 35:3 +1O","WaxEster","IP_DAG","Orbi_1229",65863980.4506593,"Control","positive"
"361",590.5356585,917.7455,"WaxEster 34:0 +4O","WaxEster","IP_DAG","Orbi_1229",4550720.10698348,"Control","positive"
"362",536.5041017,911.5,"WaxEster 34:3 +1O","WaxEster","IP_DAG","Orbi_1229",109077955.964552,"Control","positive"
"363",651.5671729,919.0205,"CoprostanolEsters 15:0 +1O","CoprostanolEsters","IP_MAG","Orbi_1229",7324879.13647708,"Control","positive"
"364",677.5830371,926.1645,"CoprostanolEsters 17:1 +1O","CoprostanolEsters","IP_MAG","Orbi_1229",26148719.7091729,"Control","positive"
"365",733.6455939,916.391,"CoprostanolEsters 21:1 +1O","CoprostanolEsters","IP_MAG","Orbi_1229",6559955.95672798,"Control","positive"
"366",744.5909029,953.714,"UQ8:8","UQ8:8","ubiquinone","Orbi_1229",46212749.0934133,"Control","positive"
"367",754.478607,913.908,"SQDG 28:1","SQDG","IP_DAG","Orbi_1229",4815865.16687092,"Control","positive"
"368",794.5076019,922.543,"SQDG 31:2","SQDG","IP_DAG","Orbi_1229",17075701.8545932,"Control","positive"
"369",794.5968323,914.262,"MGDG 33:0 +2O","MGDG","IP_DAG","Orbi_1229",36953618.2753254,"Control","positive"
"370",765.5464651,950.7415,"PDPT 33:0","PDPT","IP_DAG","Orbi_1229",1582044.65162213,"Control","positive"
"371",807.5212415,922.599,"PDPT 34:2 +2O","PDPT","IP_DAG","Orbi_1229",1285507.1315089,"Control","positive"
"372",816.4741912,908.521,"DGDG 26:5","DGDG","IP_DAG","Orbi_1229",4714979.53590654,"Control","positive"
"373",818.4453328,915.5,"PG 34:7 +4O","PG","IP_DAG","Orbi_1229",1492625.82751703,"Control","positive"
"374",819.4483713,908.6095,"PDPT 33:5 +4O","PDPT","IP_DAG","Orbi_1229",2122042.19891635,"Control","positive"
"375",831.6374945,909.903,"S_DGCC 37:0 +1O","S_DGCC","IP_DAG","Orbi_1229",18232115.3188739,"Control","positive"
"376",836.5177798,941.937,"SQDG 33:3 +1O","SQDG","IP_DAG","Orbi_1229",65115399.7550018,"Control","positive"
"377",842.4896741,914.659,"DGDG 28:6","DGDG","IP_DAG","Orbi_1229",3650957.51305642,"Control","positive"
"378",845.4642583,913.908,"PDPT 35:6 +4O","PDPT","IP_DAG","Orbi_1229",1817072.25856162,"Control","positive"
"379",867.5422081,923.671,"PDPT 36:2 +4O","PDPT","IP_DAG","Orbi_1229",9649708.1385233,"Control","positive"
"380",869.5579136,953.913,"PDPT 36:1 +4O","PDPT","IP_DAG","Orbi_1229",104509611.014678,"Control","positive"
"381",917.5785457,917.573,"S_DGCC 42:8 +3O","S_DGCC","IP_DAG","Orbi_1229",2846065.19547313,"Control","positive"
"382",936.6618363,944.815,"DGDG 34:1","DGDG","IP_DAG","Orbi_1229",25719319.4300569,"Control","positive"
"383",938.6875879,920.835,"TAG 57:14 +1O","TAG","TAG","Orbi_1229",3101439.5349144,"Control","positive"
"384",947.5893403,942.012,"S_DGCC 43:8 +4O","S_DGCC","IP_DAG","Orbi_1229",2520168.94955559,"Control","positive"
"385",1044.704659,949.318,"DGDG 37:0 +4O","DGDG","IP_DAG","Orbi_1229",4234670.49847933,"Control","positive"
"386",761.5166013,719.358,"PDPT 33:2","PDPT","IP_DAG","Orbi_1229",12149293.302751,"Control","positive"
"387",770.5084541,718.448,"SQDG 29:0","SQDG","IP_DAG","Orbi_1229",31626504.1983464,"Control","positive"
"388",864.4942329,716.3125,"DGDG 27:4 +2O","DGDG","IP_DAG","Orbi_1229",23592540.5292999,"Control","positive"
"389",930.5235556,716.334,"SQDG 38:7 +3O","SQDG","IP_DAG","Orbi_1229",34758507.3400696,"Control","positive"
"390",155.1431162,43.4589,"PUA 10:1","PUA","PUA","Orbi_1229",11721979.1989481,"Control","positive"
"391",185.1901612,43.4969,"PUA 12:0","PUA","PUA","Orbi_1229",9054143.39495861,"Control","positive"
"392",171.1744029,46.4986,"PUA 11:0","PUA","PUA","Orbi_1229",4746960.38257143,"Control","positive"
"393",157.1588479,43.4969,"PUA 10:0","PUA","PUA","Orbi_1229",9084277.66525149,"Control","positive"
"394",366.2850569,123.0225,"MAG 15:0 +2O","MAG","IP_MAG","Orbi_1229",2064621.4781977,"Control","positive"
"395",438.306126,124.717,"MAG 18:1 +4O","MAG","IP_MAG","Orbi_1229",1915068.5974231,"Control","positive"
"396",797.6633574,1126.205,"CoprostanolEsters 22:0 +4O","CoprostanolEsters","IP_MAG","Orbi_1229",230459892.561257,"Control","positive"
"397",882.7547393,1126.515,"TAG 53:6","TAG","TAG","Orbi_1229",967756220.806633,"Control","positive"
"398",761.642372,1127.59,"CoprostanolEsters 22:2 +2O","CoprostanolEsters","IP_MAG","Orbi_1229",1670857.48774733,"Control","positive"
"399",823.6796625,1126.43,"CoprostanolEsters 24:1 +4O","CoprostanolEsters","IP_MAG","Orbi_1229",340870566.44109,"Control","positive"
"400",908.7703977,1128.17,"TAG 55:7","TAG","TAG","Orbi_1229",358853785.388922,"Control","positive"
"401",998.8174144,1128.71,"TAG 62:11","TAG","TAG","Orbi_1229",212148470.248163,"Control","positive"
"402",785.7134503,1129.06,"CoprostanolEsters 26:2","CoprostanolEsters","IP_MAG","Orbi_1229",8399407.52483055,"Control","positive"
"403",852.5541215,746.4455,"PC 42:11","PC","IP_DAG","Orbi_1229",2942810568.5854,"Control","positive"
"404",620.4673076,749.371,"WaxEster 40:11 +2O","WaxEster","IP_DAG","Orbi_1229",38368091.4959867,"Control","positive"
"405",840.554066,740.676,"PE 44:10","PE","IP_DAG","Orbi_1229",144809012.115092,"Control","positive"
"406",518.4571667,743.978,"WaxEster 33:5 +1O","WaxEster","IP_DAG","Orbi_1229",2196558.1920365,"Control","positive"
"407",890.5098313,746.798,"DGDG 29:5 +2O","DGDG","IP_DAG","Orbi_1229",18483578.0149888,"Control","positive"
"408",956.5389343,746.4455,"SQDG 40:8 +3O","SQDG","IP_DAG","Orbi_1229",27952462.6667141,"Control","positive"
"409",385.3465898,743.4085,"Cholesterol2H","Cholesterol2H","sterol","Orbi_1229",30611915.8267269,"Control","positive"
"410",534.4521457,740.941,"WaxEster 33:5 +2O","WaxEster","IP_DAG","Orbi_1229",4875090.72633474,"Control","positive"
"411",480.4413083,749.866,"WaxEster 30:3 +1O","WaxEster","IP_DAG","Orbi_1229",6575056.62507272,"Control","positive"
"412",621.4139271,756.5855,"CoprostanolEsters 10:4 +4O","CoprostanolEsters","IP_MAG","Orbi_1229",8701971.73258137,"Control","positive"
"413",622.4466194,721.536,"DAG 36:10","DAG","IP_DAG","Orbi_1229",6510501.82373875,"Control","positive"
"414",624.4626629,731.8915,"DAG 36:9","DAG","IP_DAG","Orbi_1229",51878498.9125305,"Control","positive"
"415",637.5163394,727.9175,"CoprostanolEsters 13:1 +2O","CoprostanolEsters","IP_MAG","Orbi_1229",11524441.8066761,"Control","positive"
"416",669.4039829,755.936,"S_DGCC 26:4 +1O","S_DGCC","IP_DAG","Orbi_1229",2853402.22837204,"Control","positive"
"417",786.5667668,722.3735,"TAG 47:12","TAG","TAG","Orbi_1229",963836.761997709,"Control","positive"
"418",828.4553481,726.716,"SQDG 33:7 +1O","SQDG","IP_DAG","Orbi_1229",5036387.95878575,"Control","positive"
"419",834.5400686,728.6175,"SQDG 34:3","SQDG","IP_DAG","Orbi_1229",7332726.85675648,"Control","positive"
