"","peakgroup_mz","peakgroup_mzmin","peakgroup_mzmax","peakgroup_rt","peakgroup_rtmin","peakgroup_rtmax","npeaks","mzXML_pos","Orbi_1229","Orbi_1230","Orbi_1231","Orbi_1232","Orbi_1233","Orbi_1234","Orbi_1235","Orbi_1236","xcms_peakgroup","isotopes","CAMERA_pseudospectrum","LOBdbase_frag_ID","LOBdbase_exact_parent_neutral_mass","LOBdbase_mz","lipid_class","species","major_adduct","FA_total_no_C","FA_total_no_DB","degree_oxidation","elem_formula","compound_name","C1","C1x","C2a","C2b","C3c","C3f","C3r","C4","C5","C6a","C6b","casecodes","LOBdbase_ppm_match","match_ID"
"1903",1026.7386430985,1026.73656348482,1026.7455558922,836.363,816.915,881.136,4,4,0,0,0,1267952.35255245,907385.449269399,273403.605577962,296976.080565959,143020.50370752,6227,"",2803,106892,1008.70543542,1026.73926101,"TAG","TAG","[M+NH4]+",61,14,3,"C64H96O9","TAG 61:14 +3O",1,0,0,0,0,0,0,0,0,0,0,"C1",0.601819296356856,2303
"1904",694.561975505785,694.544323704907,694.597309818204,835.405,685.713,872.904,14,8,3429623.90259635,1484556.03813051,706706.059554297,121438.328299805,280592.098940291,3714660.33193125,116585.111718458,320333.083789689,3984,"",2807,28919,693.55435435,694.56163081,"IP_DAG","DGTS_DGTA","[M+H]+",31,2,0,"C41H75N1O7","DGTS_DGTA 31:2",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.496278183739578,2304
"2373",694.561975505785,694.544323704907,694.597309818204,835.405,685.713,872.904,14,8,3429623.90259635,1484556.03813051,706706.059554297,121438.328299805,280592.098940291,3714660.33193125,116585.111718458,320333.083789689,3984,"",2807,40260,676.52780522,694.56163081,"IP_DAG","DAG","[M+NH4]+",38,4,2,"C41H72O7","DAG 38:4 +2O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.496278183739578,2305
"3202",694.561975505785,694.544323704907,694.597309818204,835.405,685.713,872.904,14,8,3429623.90259635,1484556.03813051,706706.059554297,121438.328299805,280592.098940291,3714660.33193125,116585.111718458,320333.083789689,3984,"",2807,95748,676.52780522,694.56163081,"TAG","TAG","[M+NH4]+",38,3,1,"C41H72O7","TAG 38:3 +1O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.496278183739578,2306
"1905",814.529578987231,814.458115440299,814.537154343857,835.534,783.636,887.47,15,7,4872102.18055357,1059193.40943244,1402892.96706179,41144.8766792625,485878.393890528,2538899.06839709,265196.383023438,355505.833946942,4888,"",2809,87751,796.49729294,814.53111853,"IP_DAG","MGDG","[M+NH4]+",34,5,3,"C43H72O13","MGDG 34:5 +3O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",1.89009693334921,2307
"2374",814.529578987231,814.458115440299,814.537154343857,835.534,783.636,887.47,15,7,4872102.18055357,1059193.40943244,1402892.96706179,41144.8766792625,485878.393890528,2538899.06839709,265196.383023438,355505.833946942,4888,"",2809,115431,813.52384207,814.53111853,"IP_DAG","BLL","[M+H]+",33,3,3,"C43H75N1O13","BLL 33:3 +3O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",1.89009693334921,2308
"1906",950.706245161866,950.677891324045,950.802553751905,1007.3,944.822,1034.66,13,8,437061.48439336,527543.544691404,3654262.87249375,1879660.54390625,359866.455210938,6839750.63821874,2795372.95468749,1106430.83096959,5861,"",2820,48227,932.67176583,950.70559142,"IP_DAG","PA","[M+NH4]+",48,2,4,"C51H97O12P1","PA 48:2 +4O",1,0,0,0,1,1,0,0,0,0,0,"C1; C3c; C3f",-0.68763860457392,2309
"2375",950.706245161866,950.677891324045,950.802553751905,1007.3,944.822,1034.66,13,8,437061.48439336,527543.544691404,3654262.87249375,1879660.54390625,359866.455210938,6839750.63821874,2795372.95468749,1106430.83096959,5861,"",2820,54163,949.69831496,950.70559142,"IP_DAG","PE","[M+H]+",46,1,4,"C51H100N1O12P1","PE 46:1 +4O",1,0,0,0,1,1,0,0,0,0,0,"C1; C3c; C3f",-0.68763860457392,2310
"3203",950.706245161866,950.677891324045,950.802553751905,1007.3,944.822,1034.66,13,8,437061.48439336,527543.544691404,3654262.87249375,1879660.54390625,359866.455210938,6839750.63821874,2795372.95468749,1106430.83096959,5861,"",2820,63282,932.67176583,950.70559142,"IP_DAG","PG","[M+NH4]+",45,2,2,"C51H97O12P1","PG 45:2 +2O",1,0,0,0,1,1,0,0,0,0,0,"C1; C3c; C3f",-0.68763860457392,2311
"4140",950.706245161866,950.677891324045,950.802553751905,1007.3,944.822,1034.66,13,8,437061.48439336,527543.544691404,3654262.87249375,1879660.54390625,359866.455210938,6839750.63821874,2795372.95468749,1106430.83096959,5861,"",2820,71593,949.69831496,950.70559142,"IP_DAG","PC","[M+H]+",43,1,4,"C51H100N1O12P1","PC 43:1 +4O",1,0,0,0,1,1,0,0,0,0,0,"C1; C3c; C3f",-0.68763860457392,2312
"545",950.706245161866,950.677891324045,950.802553751905,1007.3,944.822,1034.66,13,8,437061.48439336,527543.544691404,3654262.87249375,1879660.54390625,359866.455210938,6839750.63821874,2795372.95468749,1106430.83096959,5861,"",2820,103427,932.67413526,950.70796085,"TAG","TAG","[M+NH4]+",55,10,3,"C58H92O9","TAG 55:10 +3O",1,0,0,0,1,0,0,0,0,0,0,"C1; C3c",1.80464264983329,2313
"1907",976.702780424086,976.558148261022,976.758825222224,1007.42,894.194,1100.75,33,8,212936.234533594,791748.598906248,472559.084867188,3301092.54755209,1187668.48362891,852523.001531248,242871.961842968,858396.066814313,6007,"",2822,106353,958.66865594,976.70248153,"TAG","TAG","[M+NH4]+",60,16,1,"C63H90O7","TAG 60:16 +1O",1,0,0,0,0,0,0,0,0,0,0,"C1",-0.306023677803414,2314
"1908",502.483152019638,502.313718658521,502.483369504853,950.225,887.251,965.66,5,4,645728.059667945,790860.056962204,563776.882913589,643378.507080076,692668.951362954,247330.081552149,838061.324901783,541969.653778225,2348,"",2827,1818,484.44916088,502.48298647,"IP_DAG","WaxEster","[M+NH4]+",30,0,2,"C30H60O4","WaxEster 30:0 +2O",1,0,0,0,0,0,0,0,0,0,0,"C1",-0.329463171342791,2315
"1909",516.477606981647,516.41648091598,516.498935690309,950.725,890.338,989.534,8,5,139116.644430176,213876.28821875,1021541.26152506,0,1356476.17029375,714296.491352929,61909.1341051459,1180110.58293977,2450,"",2829,2976,498.44368156,516.47750715,"IP_DAG","WaxEster","[M+NH4]+",34,5,0,"C34H58O2","WaxEster 34:5",1,0,0,0,0,0,0,0,0,0,0,"C1",-0.193293309632121,2316
"1919",658.540851549658,658.540714228377,658.624804831816,951.009,950.338,965.791,9,7,35575347.3833069,6740113.52013952,11816317.615913,1774983.02822576,6159184.34101244,18189990.8349328,1518969.9568665,12429478.6297301,3690,"",2831,5184,640.50667582,658.54050141,"IP_DAG","WaxEster","[M+NH4]+",41,7,3,"C41H68O5","WaxEster 41:7 +3O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.531690392388568,2317
"2376",658.540851549658,658.540714228377,658.624804831816,951.009,950.338,965.791,9,7,35575347.3833069,6740113.52013952,11816317.615913,1774983.02822576,6159184.34101244,18189990.8349328,1518969.9568665,12429478.6297301,3690,"",2831,9646,640.50667582,658.54050141,"IP_MAG","CholesterolEsters","[M+NH4]+",14,2,3,"C41H68O5","CholesterolEsters 14:2 +3O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.531690392388568,2318
"3204",658.540851549658,658.540714228377,658.624804831816,951.009,950.338,965.791,9,7,35575347.3833069,6740113.52013952,11816317.615913,1774983.02822576,6159184.34101244,18189990.8349328,1518969.9568665,12429478.6297301,3690,"",2831,40316,640.50667582,658.54050141,"IP_DAG","DAG","[M+NH4]+",38,6,0,"C41H68O5","DAG 38:6",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.531690392388568,2319
"1920",907.66949505062,907.668366569937,907.685782358755,950.875,947.602,974.741,5,4,6474765.07217938,0,1589826.35127854,401644.187664063,961243.238921874,1771306.7394375,1101143.08356641,1730698.43270493,5602,"",2832,131180,906.66185603,907.66913249,"IP_DAG","S_DGCC","[M+H]+",43,4,1,"C53H94O9S1","S_DGCC 43:4 +1O",1,0,0,0,0,0,0,0,0,0,0,"C1",-0.399441390225659,2320
"1924",912.618517472301,912.529506608899,912.657152404529,950.704,871.988,1072.37,20,7,693205.9592375,1211157.86034006,5699670.23303127,891470.119036461,0,225591.252839648,96427.7978976561,973509.174960935,5637,"",2834,61644,894.58334467,912.61717026,"IP_DAG","PG","[M+NH4]+",40,2,4,"C46H87O14P1","PG 40:2 +4O",1,0,0,0,1,0,0,0,0,0,0,"C1; C3c",-1.47620748910685,2321
"2377",912.618517472301,912.529506608899,912.657152404529,950.704,871.988,1072.37,20,7,693205.9592375,1211157.86034006,5699670.23303127,891470.119036461,0,225591.252839648,96427.7978976561,973509.174960935,5637,"",2834,90391,894.5857141,912.61953969,"IP_DAG","MGDG","[M+NH4]+",44,10,1,"C53H82O11","MGDG 44:10 +1O",1,0,0,0,1,1,0,0,0,0,0,"C1; C3c; C3f",1.12009183910988,2322
"3205",912.618517472301,912.529506608899,912.657152404529,950.704,871.988,1072.37,20,7,693205.9592375,1211157.86034006,5699670.23303127,891470.119036461,0,225591.252839648,96427.7978976561,973509.174960935,5637,"",2834,116487,911.61226323,912.61953969,"IP_DAG","BLL","[M+H]+",43,8,1,"C53H85N1O11","BLL 43:8 +1O",1,0,0,0,1,1,0,0,0,0,0,"C1; C3c; C3f",1.12009183910988,2323
"1925",306.26387495727,306.211885361456,306.263965083712,374.4515,290.356,449.535,20,8,26602199.1963628,24856845.4952696,20409674.7019643,15704036.8286165,17724076.6412019,428845.918479911,16053050.2286575,288986.25981229,1035,"",2836,45146,288.23005976,306.26388535,"IP_MAG","MAG","[M+NH4]+",13,0,0,"C16H32O4","MAG 13:0",1,0,0,0,0,0,0,0,0,0,0,"C1",0.033933905841971,2324
"1926",678.47906197602,678.375342903019,678.479180382274,375.643,370.906,378.816,5,5,239030.560139811,3999133.30876478,6634686.30066667,3474108.87291146,4152744.59385625,208087.2298,3195167.51821804,1936659.57031728,3846,"",2840,11259,677.47141251,678.47868897,"IP_DAG","DGCC","[M+H]+",25,0,3,"C35H67N1O11","DGCC 25:0 +3O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.549768219025253,2325
"2378",678.47906197602,678.375342903019,678.479180382274,375.643,370.906,378.816,5,5,239030.560139811,3999133.30876478,6634686.30066667,3474108.87291146,4152744.59385625,208087.2298,3195167.51821804,1936659.57031728,3846,"",2840,18789,677.47141251,678.47868897,"IP_MAG","LDGCC","[M+H]+",25,1,4,"C35H67N1O11","LDGCC 25:1 +4O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.549768219025253,2326
"3206",678.47906197602,678.375342903019,678.479180382274,375.643,370.906,378.816,5,5,239030.560139811,3999133.30876478,6634686.30066667,3474108.87291146,4152744.59385625,208087.2298,3195167.51821804,1936659.57031728,3846,"",2840,27814,677.47141251,678.47868897,"IP_DAG","DGTS_DGTA","[M+H]+",25,0,4,"C35H67N1O11","DGTS_DGTA 25:0 +4O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.549768219025253,2327
"4141",678.47906197602,678.375342903019,678.479180382274,375.643,370.906,378.816,5,5,239030.560139811,3999133.30876478,6634686.30066667,3474108.87291146,4152744.59385625,208087.2298,3195167.51821804,1936659.57031728,3846,"",2840,86041,660.44486338,678.47868897,"IP_DAG","MGDG","[M+NH4]+",26,1,1,"C35H64O11","MGDG 26:1 +1O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.549768219025253,2328
"546",678.47906197602,678.375342903019,678.479180382274,375.643,370.906,378.816,5,5,239030.560139811,3999133.30876478,6634686.30066667,3474108.87291146,4152744.59385625,208087.2298,3195167.51821804,1936659.57031728,3846,"",2840,93521,660.44486338,678.47868897,"IP_MAG","LMGDG","[M+NH4]+",26,2,2,"C35H64O11","LMGDG 26:2 +2O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.549768219025253,2329
"1927",958.74900601469,958.671937347276,958.808585155302,1107.67,926.445,1151.42,31,8,30800825.137125,1129871.62737723,4369193.80868652,980782.185625,2077848.07040233,9537125.72256514,5945523.17326172,1357054.73276001,5914,"",2848,48325,940.71323675,958.74706234,"IP_DAG","PA","[M+NH4]+",51,3,2,"C54H101O10P1","PA 51:3 +2O",1,0,0,0,1,1,0,0,0,0,0,"C1; C3c; C3f",-2.02730706146608,2330
"2379",958.74900601469,958.671937347276,958.808585155302,1107.67,926.445,1151.42,31,8,30800825.137125,1129871.62737723,4369193.80868652,980782.185625,2077848.07040233,9537125.72256514,5945523.17326172,1357054.73276001,5914,"",2848,54853,957.73978588,958.74706234,"IP_DAG","PE","[M+H]+",49,2,2,"C54H104N1O10P1","PE 49:2 +2O",1,0,0,0,1,1,0,0,0,0,0,"C1; C3c; C3f",-2.02730706146608,2331
"3207",958.74900601469,958.671937347276,958.808585155302,1107.67,926.445,1151.42,31,8,30800825.137125,1129871.62737723,4369193.80868652,980782.185625,2077848.07040233,9537125.72256514,5945523.17326172,1357054.73276001,5914,"",2848,64110,940.71323675,958.74706234,"IP_DAG","PG","[M+NH4]+",48,3,0,"C54H101O10P1","PG 48:3",1,0,0,0,1,1,0,0,0,0,0,"C1; C3c; C3f",-2.02730706146608,2332
"4142",958.74900601469,958.671937347276,958.808585155302,1107.67,926.445,1151.42,31,8,30800825.137125,1129871.62737723,4369193.80868652,980782.185625,2077848.07040233,9537125.72256514,5945523.17326172,1357054.73276001,5914,"",2848,72383,957.73978588,958.74706234,"IP_DAG","PC","[M+H]+",46,2,2,"C54H104N1O10P1","PC 46:2 +2O",1,0,0,0,1,1,0,0,0,0,0,"C1; C3c; C3f",-2.02730706146608,2333
"547",958.74900601469,958.671937347276,958.808585155302,1107.67,926.445,1151.42,31,8,30800825.137125,1129871.62737723,4369193.80868652,980782.185625,2077848.07040233,9537125.72256514,5945523.17326172,1357054.73276001,5914,"",2848,105058,940.71560618,958.74943177,"TAG","TAG","[M+NH4]+",58,11,1,"C61H96O7","TAG 58:11 +1O",1,0,0,0,1,0,0,0,0,0,0,"C1; C3c",0.44407359868423,2334
"1928",552.402736053283,552.244060376231,552.403113809132,499.725,386.091,554.95,23,6,6414423.16360604,0,675898.23097046,961135.972908204,0,3230623.28515552,2396738.67179199,3635028.9862433,2762,"",2851,48668,534.36854105,552.40236664,"IP_MAG","LPA","[M+NH4]+",25,1,0,"C28H55O7P1","LPA 25:1",1,0,0,0,0,1,1,0,0,0,0,"C1; C3f; C3r",-0.668739501603821,2335
"2380",552.402736053283,552.244060376231,552.403113809132,499.725,386.091,554.95,23,6,6414423.16360604,0,675898.23097046,961135.972908204,0,3230623.28515552,2396738.67179199,3635028.9862433,2762,"",2851,56668,551.39509018,552.40236664,"IP_MAG","LPE","[M+H]+",23,0,0,"C28H58N1O7P1","LPE 23:0",1,0,0,0,0,1,1,0,0,0,0,"C1; C3f; C3r",-0.668739501603821,2336
"3208",552.402736053283,552.244060376231,552.403113809132,499.725,386.091,554.95,23,6,6414423.16360604,0,675898.23097046,961135.972908204,0,3230623.28515552,2396738.67179199,3635028.9862433,2762,"",2851,74473,551.39509018,552.40236664,"IP_MAG","LPC","[M+H]+",20,0,0,"C28H58N1O7P1","LPC 20:0",1,0,0,0,0,1,1,0,0,0,0,"C1; C3f; C3r",-0.668739501603821,2337
"1929",602.442295967739,602.388675095162,602.46286313766,498.769,436.829,567.707,28,8,4846283.60071641,2944733.55680542,2620431.00685677,11458873.9115551,3111268.32715603,15990259.1725223,3824681.716375,22476642.5922656,3198,"",2852,3660,584.40768996,602.44151555,"IP_DAG","WaxEster","[M+NH4]+",36,8,4,"C36H56O6","WaxEster 36:8 +4O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-1.29542489838679,2338
"2381",602.442295967739,602.388675095162,602.46286313766,498.769,436.829,567.707,28,8,4846283.60071641,2944733.55680542,2620431.00685677,11458873.9115551,3111268.32715603,15990259.1725223,3824681.716375,22476642.5922656,3198,"",2852,38678,584.40768996,602.44151555,"IP_DAG","DAG","[M+NH4]+",33,7,1,"C36H56O6","DAG 33:7 +1O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-1.29542489838679,2339
"3209",602.442295967739,602.388675095162,602.46286313766,498.769,436.829,567.707,28,8,4846283.60071641,2944733.55680542,2620431.00685677,11458873.9115551,3111268.32715603,15990259.1725223,3824681.716375,22476642.5922656,3198,"",2852,94481,584.40768996,602.44151555,"TAG","TAG","[M+NH4]+",33,6,0,"C36H56O6","TAG 33:6",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-1.29542489838679,2340
"1930",749.478963863545,749.406385513826,749.531871890179,498.8565,404.095,647.654,26,7,703883.145668555,340766.818634033,2692934.03119726,350056.387888245,0,281755.839711719,175133.559340495,922081.315111327,4391,"",2855,119642,748.4712917,749.47856816,"IP_DAG","PDPT","[M+H]+",31,2,1,"C39H73O9P1S1","PDPT 31:2 +1O",1,0,0,0,0,0,0,0,0,0,0,"C1",-0.527971794915392,2341
"1931",770.505399505263,770.430552416114,770.539690885597,497.3455,408.583,567.316,20,6,182247.057029296,0,0,1141703.71131255,301273.765520508,122217.075043131,132409.63599375,264349.979665625,4540,"",2856,12439,769.49762729,770.50490375,"IP_DAG","DGCC","[M+H]+",31,4,4,"C41H71N1O12","DGCC 31:4 +4O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.643416103248562,2342
"2382",770.505399505263,770.430552416114,770.539690885597,497.3455,408.583,567.316,20,6,182247.057029296,0,0,1141703.71131255,301273.765520508,122217.075043131,132409.63599375,264349.979665625,4540,"",2856,87296,752.47107816,770.50490375,"IP_DAG","MGDG","[M+NH4]+",32,5,2,"C41H68O12","MGDG 32:5 +2O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.643416103248562,2343
"3216",770.505399505263,770.430552416114,770.539690885597,497.3455,408.583,567.316,20,6,182247.057029296,0,0,1141703.71131255,301273.765520508,122217.075043131,132409.63599375,264349.979665625,4540,"",2856,115259,769.49762729,770.50490375,"IP_DAG","BLL","[M+H]+",31,3,2,"C41H71N1O12","BLL 31:3 +2O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.643416103248562,2344
"1932",803.523866336975,803.491828831667,803.592507632018,495.931,423.213,530.603,10,7,3107580.06803514,516801.662180176,0,190790.1268125,1425563.63933051,994492.520863281,863357.996771662,1489260.85571378,4809,"",2857,120937,802.51824194,803.5255184,"IP_DAG","PDPT","[M+H]+",35,3,1,"C43H79O9P1S1","PDPT 35:3 +1O",1,0,0,0,0,0,0,0,0,0,0,"C1",2.05601811933217,2345
"1933",916.545312458229,916.517756135988,916.657128170224,496.977,491.441,515.457,5,4,0,0,1099156.43265039,2054234.81424072,4741723.04947222,2582250.77871094,0,0,5659,"",2859,20040,898.5137309,916.54755649,"IP_DAG","DGDG","[M+NH4]+",28,1,4,"C43H78O19","DGDG 28:1 +4O",1,0,0,0,1,0,0,0,0,0,0,"C1; C3c",2.4483527946885,2346
"2383",916.545312458229,916.517756135988,916.657128170224,496.977,491.441,515.457,5,4,0,0,1099156.43265039,2054234.81424072,4741723.04947222,2582250.77871094,0,0,5659,"",2859,79512,898.51122849,916.54505408,"IP_DAG","SQDG","[M+NH4]+",38,6,2,"C47H78O14S1","SQDG 38:6 +2O",1,0,0,0,1,0,0,0,0,0,0,"C1; C3c",-0.281904558304397,2347
"1934",852.620803955712,852.552233145012,852.656324253721,863.218,816.963,907.062,10,7,3193720.5097875,181376.63116862,361870.637043946,205785.532167189,0,2438531.85860157,206565.28811875,883750.697843753,5201,"",2862,14059,851.61226323,852.61953969,"IP_DAG","DGCC","[M+H]+",38,4,3,"C48H85N1O11","DGCC 38:4 +3O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-1.48280171099449,2348
"2384",852.620803955712,852.552233145012,852.656324253721,863.218,816.963,907.062,10,7,3193720.5097875,181376.63116862,361870.637043946,205785.532167189,0,2438531.85860157,206565.28811875,883750.697843753,5201,"",2862,30614,851.61226323,852.61953969,"IP_DAG","DGTS_DGTA","[M+H]+",38,4,4,"C48H85N1O11","DGTS_DGTA 38:4 +4O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-1.48280171099449,2349
"21118",852.620803955712,852.552233145012,852.656324253721,863.218,816.963,907.062,10,7,3193720.5097875,181376.63116862,361870.637043946,205785.532167189,0,2438531.85860157,206565.28811875,883750.697843753,5201,"",2862,88991,834.5857141,852.61953969,"IP_DAG","MGDG","[M+NH4]+",39,5,1,"C48H82O11","MGDG 39:5 +1O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-1.48280171099449,2350
"22111",852.620803955712,852.552233145012,852.656324253721,863.218,816.963,907.062,10,7,3193720.5097875,181376.63116862,361870.637043946,205785.532167189,0,2438531.85860157,206565.28811875,883750.697843753,5201,"",2862,115907,851.61226323,852.61953969,"IP_DAG","BLL","[M+H]+",38,3,1,"C48H85N1O11","BLL 38:3 +1O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-1.48280171099449,2351
"1935",1056.64694968046,1056.59979011718,1056.66064833525,862.803,841.731,881.136,6,4,0,207030.629750781,0,163756.878277539,0,231306.913075194,0,615211.320797851,6354,"",2869,22910,1038.61271676,1056.64654235,"IP_DAG","DGDG","[M+NH4]+",40,7,3,"C55H90O18","DGDG 40:7 +3O",1,0,0,0,0,0,0,0,0,0,0,"C1",-0.385493582269108,2352
"1936",734.482645832436,734.482291933312,734.482865411581,393.601,389.107,403.538,5,5,3372561.86489778,0,2177766.47573768,3428363.70511371,86567.286684497,6367053.97048159,1348083.92017579,4965662.41689583,4300,"",2874,12479,733.47649789,734.48377435,"IP_DAG","DGCC","[M+H]+",31,6,2,"C41H67N1O10","DGCC 31:6 +2O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",1.53647718749016,2353
"2385",734.482645832436,734.482291933312,734.482865411581,393.601,389.107,403.538,5,5,3372561.86489778,0,2177766.47573768,3428363.70511371,86567.286684497,6367053.97048159,1348083.92017579,4965662.41689583,4300,"",2874,29034,733.47649789,734.48377435,"IP_DAG","DGTS_DGTA","[M+H]+",31,6,3,"C41H67N1O10","DGTS_DGTA 31:6 +3O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",1.53647718749016,2354
"21119",734.482645832436,734.482291933312,734.482865411581,393.601,389.107,403.538,5,5,3372561.86489778,0,2177766.47573768,3428363.70511371,86567.286684497,6367053.97048159,1348083.92017579,4965662.41689583,4300,"",2874,87336,716.44994876,734.48377435,"IP_DAG","MGDG","[M+NH4]+",32,7,0,"C41H64O10","MGDG 32:7",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",1.53647718749016,2355
"22112",734.482645832436,734.482291933312,734.482865411581,393.601,389.107,403.538,5,5,3372561.86489778,0,2177766.47573768,3428363.70511371,86567.286684497,6367053.97048159,1348083.92017579,4965662.41689583,4300,"",2874,95909,716.44994876,734.48377435,"TAG","TAG","[M+NH4]+",38,7,4,"C41H64O10","TAG 38:7 +4O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",1.53647718749016,2356
"2386",734.482645832436,734.482291933312,734.482865411581,393.601,389.107,403.538,5,5,3372561.86489778,0,2177766.47573768,3428363.70511371,86567.286684497,6367053.97048159,1348083.92017579,4965662.41689583,4300,"",2874,115275,733.47649789,734.48377435,"IP_DAG","BLL","[M+H]+",31,5,0,"C41H67N1O10","BLL 31:5",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",1.53647718749016,2357
"1937",532.242895571204,532.24264982887,532.247483942991,387.685,380.054,424.511,9,6,352592.797234864,489051.108219727,2649987.93820093,1133245.02943253,1580876.40225866,2164887.41168294,4874157.85626421,2243658.39484837,2582,"",2880,83526,514.20839765,532.24222324,"IP_MAG","LSQDG","[M+NH4]+",12,1,1,"C21H38O12S1","LSQDG 12:1 +1O",1,0,0,0,0,0,0,0,0,0,0,"C1",-1.26320531238618,2358
"1938",486.379143284084,486.291060791385,486.37924410388,387.6605,320.653,389.107,8,6,3903535.98511388,2667524.4799953,2460164.6365625,2321262.16356473,1705670.83193031,2984675.99796875,1839036.91557715,1503051.32379123,2227,"[176][M]+",2887,1230,468.34508964,486.37891523,"IP_DAG","WaxEster","[M+NH4]+",27,3,4,"C27H48O6","WaxEster 27:3 +4O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.468881518629948,2359
